frame_idx,timestamp,az,el
580,00:40:58.345519,-1.9533135,1.3761543
581,00:40:58.363089,-1.9617224,1.3802366
582,00:40:58.380348,-1.9546804,1.3897651
583,00:40:58.396175,-1.9647187,1.3877809
584,00:40:58.412630,-1.9567488,1.3893759
585,00:40:58.428470,-1.9467355,1.3960688
586,00:40:58.444292,-1.944248,1.4030935
587,00:40:58.460183,-1.9564931,1.3898735
588,00:40:58.476215,-1.9619884,1.3910031
589,00:40:58.491051,-1.9549863,1.3902233
590,00:40:58.506973,-1.974337,1.3811761
591,00:40:58.523206,-1.9520535,1.395745
592,00:40:58.538268,-1.968377,1.3893939
593,00:40:58.554052,-1.9799019,1.3811584
594,00:40:58.569776,-1.9635866,1.386895
595,00:40:58.585546,-1.9648122,1.3885669
596,00:40:58.602019,-1.965926,1.3942714
597,00:40:58.617368,-1.954792,1.3883066
598,00:40:58.633848,-1.9661027,1.3902086
599,00:40:58.650550,-1.9368064,1.4012249
600,00:40:58.667155,-1.9380991,1.3968283
601,00:40:58.683545,-1.9514107,1.390053
602,00:40:58.701363,-1.9564207,1.3846635
603,00:40:58.718598,-1.9615524,1.3905811
604,00:40:58.736061,-1.9655865,1.3940315
605,00:40:58.752719,-1.9551837,1.4036553
606,00:40:58.770331,-1.9425845,1.3907512
607,00:40:58.788272,-1.9686621,1.3942995
608,00:40:58.805411,-1.9662998,1.402279
609,00:40:58.823703,-1.9635493,1.3878877
610,00:40:58.842994,-1.9731835,1.382299
611,00:40:58.861317,-1.9620553,1.3916614
612,00:40:58.879878,-1.974614,1.3912826
613,00:40:58.898189,-1.9653891,1.3949903
614,00:40:58.915427,-1.9761454,1.3745153
615,00:40:58.933561,-1.9659101,1.3931253
616,00:40:58.951108,-1.9697621,1.3941863
617,00:40:58.968698,-1.9631473,1.3914893
618,00:40:58.986669,-1.9755938,1.3877372
619,00:40:59.005430,-1.9649607,1.3855131
620,00:40:59.023650,-1.9635932,1.3854028
621,00:40:59.042419,-1.9786096,1.3742335
622,00:40:59.060868,-1.9907343,1.3704321
623,00:40:59.079359,-1.9688039,1.3847077
624,00:40:59.097196,-1.9518594,1.3955593
625,00:40:59.115057,-1.962928,1.3889501
626,00:40:59.132950,-1.9707685,1.3764712
627,00:40:59.150369,-1.9858339,1.3799633
628,00:40:59.167999,-1.9785051,1.3839214
629,00:40:59.186111,-1.970154,1.4002678
630,00:40:59.204617,-1.976721,1.3828785
631,00:40:59.223560,-1.9649115,1.381191
632,00:40:59.242526,-1.9636252,1.384062
633,00:40:59.260521,-1.9663814,1.3765849
634,00:40:59.277969,-1.9602628,1.3872143
635,00:40:59.296375,-1.9582417,1.3792331
636,00:40:59.314591,-1.9566252,1.3845112
637,00:40:59.332084,-1.9502008,1.3869879
638,00:40:59.350880,-1.9808232,1.3751519
639,00:40:59.368506,-1.9645913,1.3854911
640,00:40:59.385754,-1.9486991,1.3896646
641,00:40:59.403588,-1.9630638,1.399394
642,00:40:59.421205,-1.9513645,1.3893745
643,00:40:59.437996,-1.9619813,1.3822378
644,00:40:59.454819,-1.9381244,1.3826234
645,00:40:59.471632,-1.9640787,1.3799695
646,00:40:59.488399,-1.9690375,1.3798544
647,00:40:59.505258,-1.9740472,1.3935366
648,00:40:59.523159,-1.9597487,1.3891515
649,00:40:59.541135,-1.9626588,1.3832818
650,00:40:59.560016,-1.9786665,1.3809142
651,00:40:59.577865,-1.9604561,1.3890715
652,00:40:59.595388,-1.9590651,1.3785479
653,00:40:59.612847,-1.9753542,1.379519
654,00:40:59.630276,-1.9653488,1.3719486
655,00:40:59.648208,-1.9790062,1.3912717
656,00:40:59.666452,-1.9705276,1.3863971
657,00:40:59.685100,-1.9783119,1.3816204
658,00:40:59.703563,-1.9772463,1.3841689
659,00:40:59.722350,-1.9484673,1.3882954
660,00:40:59.739996,-1.9787219,1.3638451
661,00:40:59.758357,-1.9849718,1.371036
662,00:40:59.776751,-1.9636065,1.3916831
663,00:40:59.795231,-1.9420357,1.3932312
664,00:40:59.814075,-1.9615712,1.3933252
665,00:40:59.832257,-1.9572977,1.4036933
666,00:40:59.850108,-1.9540795,1.3926332
667,00:40:59.866963,-1.9710575,1.385287
668,00:40:59.888120,-1.9507775,1.3751469
669,00:40:59.915008,-1.9840486,1.3672771
670,00:40:59.932361,-1.9675833,1.3742028
671,00:40:59.949282,-1.9635134,1.3861458
672,00:40:59.966290,-1.9644816,1.3798418
673,00:40:59.983159,-1.9642565,1.3787825
674,00:40:59.998902,-1.953352,1.394649
675,00:41:00.015988,-1.9743344,1.394392
676,00:41:00.033151,-1.9661393,1.3783481
677,00:41:00.049869,-1.9466453,1.3930267
678,00:41:00.066936,-1.9722095,1.3759553
679,00:41:00.083656,-1.9588369,1.3955715
680,00:41:00.100559,-1.9605237,1.3956673
681,00:41:00.117900,-1.976223,1.375314
682,00:41:00.135256,-1.9695364,1.3870864
683,00:41:00.151905,-1.9654497,1.3817496
684,00:41:00.167397,-1.9501656,1.3884559
685,00:41:00.184167,-1.966383,1.4001036
686,00:41:00.202139,-1.9736612,1.3801355
687,00:41:00.219408,-1.9720919,1.3822694
688,00:41:00.236567,-1.971034,1.3917961
689,00:41:00.253154,-1.9716934,1.3926562
690,00:41:00.270089,-1.9646918,1.387079
691,00:41:00.287144,-1.9570868,1.382518
692,00:41:00.303383,-1.9540062,1.4014733
693,00:41:00.320318,-1.9500247,1.3994076
694,00:41:00.337256,-1.9627385,1.4015642
