frame_idx,timestamp,az,el
588,00:39:47.220828,-1.9507012,1.3939114
589,00:39:47.238235,-1.9390517,1.3975732
590,00:39:47.255422,-1.9582412,1.3900623
591,00:39:47.272259,-1.9546068,1.3969854
592,00:39:47.288331,-1.9643383,1.3865199
593,00:39:47.303840,-1.9633325,1.3914691
594,00:39:47.320242,-1.9563304,1.3935571
595,00:39:47.337831,-1.9696239,1.3890268
596,00:39:47.354419,-1.9574236,1.3785708
597,00:39:47.372113,-1.9465798,1.39553
598,00:39:47.388957,-1.9629732,1.3824489
599,00:39:47.407071,-1.9641399,1.3887417
600,00:39:47.425308,-1.9537292,1.3937216
601,00:39:47.443142,-1.9536091,1.3955376
602,00:39:47.460941,-1.9516046,1.3889029
603,00:39:47.479395,-1.948292,1.3926928
604,00:39:47.497897,-1.9596106,1.3864285
605,00:39:47.516624,-1.9605079,1.3947749
606,00:39:47.534723,-1.9621121,1.3860052
607,00:39:47.552770,-1.9622835,1.3905978
608,00:39:47.570763,-1.9631798,1.3809274
609,00:39:47.588264,-1.9586236,1.3920956
610,00:39:47.605894,-1.9540966,1.3867702
611,00:39:47.623694,-1.9579794,1.3879644
612,00:39:47.641791,-1.9487427,1.3852979
613,00:39:47.660892,-1.9490898,1.3940663
614,00:39:47.680759,-1.9396279,1.3975221
615,00:39:47.699589,-1.9721453,1.392209
616,00:39:47.717771,-1.959067,1.3789005
617,00:39:47.735811,-1.9647534,1.3768654
618,00:39:47.753874,-1.9609395,1.3771973
619,00:39:47.771934,-1.972413,1.3788908
620,00:39:47.789210,-1.974214,1.3903209
621,00:39:47.807938,-1.9777349,1.3845682
622,00:39:47.826549,-1.9619653,1.3814677
623,00:39:47.844852,-1.9623563,1.3870324
624,00:39:47.863337,-1.9616278,1.3856413
625,00:39:47.881915,-1.954819,1.3840673
626,00:39:47.900180,-1.9576831,1.3807088
627,00:39:47.918135,-1.9565147,1.3889282
628,00:39:47.936746,-1.9617184,1.3885946
629,00:39:47.955361,-1.9547083,1.3824198
630,00:39:47.973902,-1.9535601,1.3888981
631,00:39:47.991365,-1.9582084,1.374484
632,00:39:48.010113,-1.9465603,1.382512
633,00:39:48.028940,-1.978419,1.3861728
634,00:39:48.047414,-1.9541671,1.3883203
635,00:39:48.065874,-1.9619553,1.3831553
636,00:39:48.084314,-1.9582175,1.3851051
637,00:39:48.102246,-1.9806554,1.3849185
638,00:39:48.120863,-1.956246,1.3882513
639,00:39:48.138834,-1.9586058,1.3960755
640,00:39:48.156954,-1.9592825,1.3835149
641,00:39:48.175186,-1.9660777,1.3890913
642,00:39:48.192246,-1.9590336,1.3921145
643,00:39:48.210286,-1.9518555,1.4011605
644,00:39:48.227828,-1.9664387,1.3987663
645,00:39:48.245714,-1.9811829,1.396683
646,00:39:48.263099,-1.9679404,1.3843315
647,00:39:48.280341,-1.9792914,1.3840113
648,00:39:48.297881,-1.9568567,1.3958623
649,00:39:48.315290,-1.9686512,1.3916311
650,00:39:48.332376,-1.9609988,1.3945618
651,00:39:48.349468,-1.9724488,1.3902732
652,00:39:48.367197,-1.9622693,1.4023257
653,00:39:48.385229,-1.9626948,1.3964405
654,00:39:48.403467,-1.9715964,1.3918684
655,00:39:48.421713,-1.9662199,1.3903141
656,00:39:48.439467,-1.9679803,1.3918552
657,00:39:48.457202,-1.967733,1.3976281
658,00:39:48.475419,-1.9595218,1.380114
659,00:39:48.492696,-1.9545779,1.3834331
660,00:39:48.510267,-1.9708788,1.3965316
661,00:39:48.528528,-1.9592854,1.3867128
662,00:39:48.546901,-1.9709034,1.3881366
663,00:39:48.564325,-1.9735318,1.385011
664,00:39:48.581670,-1.9600736,1.3907392
665,00:39:48.598543,-1.9462159,1.3940028
666,00:39:48.615894,-1.9561791,1.3828938
667,00:39:48.632993,-1.9649915,1.383466
668,00:39:48.649850,-1.961199,1.3814027
669,00:39:48.666806,-1.97138,1.3824055
670,00:39:48.683629,-1.9660625,1.38625
671,00:39:48.701484,-1.9581376,1.3991262
672,00:39:48.718151,-1.9640046,1.3895893
673,00:39:48.734783,-1.9670532,1.3941369
674,00:39:48.750926,-1.9686047,1.3769095
675,00:39:48.765985,-1.9486696,1.3780031
676,00:39:48.782236,-1.9462975,1.3777611
677,00:39:48.798432,-1.9629085,1.3761097
678,00:39:48.814911,-1.9555604,1.3961407
679,00:39:48.831583,-1.9511234,1.3910456
680,00:39:48.847849,-1.9674628,1.3925076
681,00:39:48.864230,-1.9628716,1.382907
682,00:39:48.880679,-1.9549555,1.3878069
683,00:39:48.897015,-1.9621727,1.3834963
684,00:39:48.913295,-1.965827,1.381522
685,00:39:48.928481,-1.9631358,1.385823
686,00:39:48.944444,-1.9573588,1.3892252
687,00:39:48.960386,-1.9476929,1.3868797
688,00:39:48.976315,-1.9796499,1.3806264
689,00:39:48.995458,-1.9546952,1.3886929
690,00:39:49.012539,-1.9520805,1.3814378
691,00:39:49.029432,-1.959173,1.3904207
692,00:39:49.046554,-1.9677666,1.3890822
693,00:39:49.063626,-1.9728607,1.3897122
694,00:39:49.081288,-1.9633868,1.3946408
695,00:39:49.098396,-1.977942,1.3785181
696,00:39:49.114658,-1.9494789,1.3803148
697,00:39:49.130278,-1.9749111,1.3786069
698,00:39:49.146525,-1.9514856,1.386209
699,00:39:49.163528,-1.954834,1.385724
700,00:39:49.188370,-1.9611179,1.3833692
701,00:39:49.210230,-1.968061,1.3778582
702,00:39:49.231430,-1.9681199,1.3884392
703,00:39:49.248001,-1.9603199,1.3782666
704,00:39:49.263995,-1.9598073,1.3859762
705,00:39:49.280843,-1.9536605,1.3844421
706,00:39:49.297360,-1.9535255,1.389607
707,00:39:49.313730,-1.958838,1.3847675
708,00:39:49.329716,-1.9558334,1.3886938
709,00:39:49.346121,-1.9553251,1.3846596
710,00:39:49.361914,-1.9425452,1.3956566
711,00:39:49.379034,-1.9583342,1.3804761
712,00:39:49.396368,-1.9680998,1.3939013
713,00:39:49.412712,-1.9685141,1.3854189
714,00:39:49.428638,-1.9452387,1.3996544
715,00:39:49.445304,-1.9625534,1.3935447
716,00:39:49.462387,-1.9592934,1.3957504
717,00:39:49.479496,-1.9562187,1.3829961
718,00:39:49.495788,-1.9584816,1.3966124
719,00:39:49.512725,-1.9654659,1.3996716
720,00:39:49.529238,-1.9504532,1.392735
